Airplane ID,Drag Coefficient,Lift Coefficient
7edc7e17171b488bd33efe8cc2e2bf98,6.210403e-01,1.772051e+00
7edf83742bece6be7cc4b32c704a58d2,3.657856e-01,8.063292e-01
7ee2912263fa4bb36f14b7a660f4c864,1.051039e+00,-4.067140e-01
7ee59463dc17ac6e3e3f3c9608255377,1.739028e+00,9.435612e-01
7eef160cf5e4188a5a8c25d312cc3c6a,7.089863e-01,-1.423658e-01
7ef375680d89c711c8db97d9bc169245,5.162043e-01,2.990862e-01
7eff60e0d72800b8ca8607f540cc62ba,2.807002e-01,-6.385445e-02
7f09b3b11ae3f22dbe13ce34aa7c0c1c,5.606551e-01,2.021049e-01
7f0c20bc26b08a163e2ffe63fcfe09ec,1.023729e+00,2.066751e-01
7f1eaf37fb4e24de82cea33798fcd6b6,4.809171e-01,-6.253062e-02
7f2d03635180db2137678474be485ca,3.599853e-01,3.455029e-01
7f3446564689ac918f69a600441c970,3.511549e-01,-9.458777e-02
7f4a0b23f1256c879a6e43b878d5b335,5.279716e-01,1.016108e+00
7f4b166fba71407490b1d6deb98feec6,4.670554e-01,2.376147e-01
7f4ceb12e48be00ea4642ec4b6f68a,0.000000e+00,0.000000e+00
7f6af37cd64377e1cabcecce1c335df1,4.553114e-01,-4.093229e-01
7f6e55daa567aade3a1cddb101d3e1ea,3.064278e-01,-1.051554e-01
7f837b389e885af471b4c018296f73c7,4.500589e-01,5.958794e-01
7f895411162624e92023ec956848b741,5.254312e-01,1.521082e-01
7fa1d1bd456f0fdf6e68e46a69a2d96d,3.332941e-01,1.020237e+00
7fce28d597b3137cf24f8f5f80968450,9.083292e-01,-3.341276e-01
7feab568d879270dd8d90babf3c5509a,7.587696e-01,2.369501e+00
7fec4732aa03b54e7db7c8d619fa260f,0.000000e+00,0.000000e+00
7fedb48b457ee9f31629b98cc1b1b992,5.893016e-01,1.053359e+00
800334df5da57266a4642ec4b6f68a,3.316496e-01,6.729853e-02
800ce26e517769dcb87697d3904b168b,3.591895e-01,7.093069e-01
802cbaaf1a51cf38c863ab010b80d9ed,5.753829e-01,8.620249e-01
803fd1bf9b85da0aa79201593c1eb4b0,0.000000e+00,0.000000e+00
804821516ddb3203c6747f7c9ffe9e32,2.563893e+00,9.572601e-01
80770c90ba84524e825b20c2472ad90a,1.004002e+00,1.210412e+00
80796b736f1d6bc78e8131a047a07ce1,4.313905e-01,6.678088e-01
807d735fb9860fd1c863ab010b80d9ed,5.517065e-01,5.899727e-01
80af162c0c01f27c4f8a08a5e6b028e7,3.962045e-01,2.254531e-01
80b8f4da6b77eb66d208f79049825a82,4.199382e-01,3.368219e-01
80b9b2807547a2d3ab94ae13bc67d41c,4.818654e-01,1.044992e+00
80da27a121142718e15a23e1c3d8f46d,1.550929e+00,8.577734e-02
812111e3a4a545cbc863ab010b80d9ed,5.718632e-01,9.170230e-01
813927b25c3a0c6dff227f13dbef5a8d,3.352272e-01,-2.746400e+00
81440fcd51052844af7d907e4e1905dd,8.784040e-01,5.758176e-01
81596cc38eef8260ce9e5ac45c67ec22,9.871371e-01,2.675974e-01
816935cac027310d5e9e2656aff7dd5b,5.011535e-01,9.841778e-02
816f1a18692bca2abc0909d98a1ff2b4,0.000000e+00,0.000000e+00
817add33c6fdd1534d210d9468aedaf2,4.400455e-01,5.018687e-01
81b67bd14fbcacefd67fc01cbf5eb7c4,6.436525e-01,5.494741e-02
81bfc74dd037d1ea88d58cc5b9d401bb,3.800516e-01,-2.320561e-02
81e4cc88fc757ee220152153c3a56171,7.473311e-01,1.127355e+00
81e6b629264dad5daf2c6c19cc41708a,0.000000e+00,0.000000e+00
8200621d7b5cb84a6b7bd17e458d0dcb,4.145658e-01,2.688169e-01
820ba20e5da8325f19ba010ddb4974fe,4.505447e-01,1.411550e-01
820c903c55d7a1908f0d19519a0ef908,4.931514e-01,1.025739e+00
821309c2037b49135fab3f99161dc2c2,2.528073e-01,-2.808133e-03
8238cca88d753930a23a96b0250afc71,1.552909e-01,-8.353354e-02
823de294a08784fc879e4d613e8d4e33,5.349968e-01,2.641697e-01
8259a1fdcb9bca7526360e1e29a956c7,0.000000e+00,0.000000e+00
8264f874bc7fa58ac3d9e92d9c33325b,1.849889e-01,1.872185e-01
8277c0294461b76e8405970680284869,8.131420e-01,-2.595709e+00
827c877ebc70fd01faaf13445ab19dca,5.022427e-01,1.526414e-01
828176e6eaee542ceb532c8487004b3c,0.000000e+00,0.000000e+00
829108f586f9d0ac7f5c403400264eea,9.090953e-01,-1.974591e-01
82a2a1830758bacba389345bd31e2871,6.880626e-01,9.920857e-01
82a472004d00b288b4d569aa61960548,1.129531e+00,-5.941874e-01
82cd0676627c20b0879eac31511e27a8,4.788038e-01,2.146176e-01
82e50255f14e7d9e60c9b6e4c75a092a,4.127500e-01,1.282456e-01
830f3e14a8882ea0f4fb6842b3610149,0.000000e+00,0.000000e+00
831171fab182f62eb115cf6cc3371017,3.876197e-01,4.287241e-01
8325baeca433510f4e8c959f70e2c0d8,1.560590e+00,-6.560309e-01
8338cdc32688a863bc0909d98a1ff2b4,3.952690e-01,9.165739e-01
8341ff3b44ed2e30473f10e6caaeca56,7.318361e-01,9.598880e-01
83778fc8ddde4a937d5bc8e1d7e1af86,7.186848e-01,8.884230e-01
8383c4706c60ea2fc1006ed55bc1a3fc,0.000000e+00,0.000000e+00
8383e10a1d1faf89c7749c7e68c22ddc,1.079741e+00,1.110606e-01
839a950d0264cbb89a162c818d22a620,5.345537e-01,5.476170e-01
83b55a6e1677563d6ae6891f58c50f,1.342063e+00,-4.764082e-01
83cb2b58d88c0ae3f4fc64fb3aaf41d7,3.276214e-01,2.121402e-02
83dd9dd45724d5fbbeb310a83b693887,4.872597e-01,1.006657e+00
83e4e523003294ab9a6e43b878d5b335,5.656091e-01,-4.455900e-01
83ed7c81a011d72a179137acc8d4437,4.396721e-01,1.716152e-01
8406b2372f6e1478d62bfd1579f9a1c2,4.486511e-01,6.272424e-01
842e5dcd452f34aa8caa71b1fbf7fb98,2.605698e-01,-1.546015e-01
8448475504ba9fdeca8607f540cc62ba,3.096775e-01,-1.375997e-02
844d36a369cdeed3ac4f72bf08dc79a6,0.000000e+00,0.000000e+00
845364350601ca0cbdf0b44e2f8f4e6d,6.394990e-01,2.702974e-01
845d7718879d26f9a45fa73059b12336,4.351458e-01,6.631475e-01
84615b34a2c8a2868699933784576e73,4.707794e-01,7.241658e-01
8463c1f30bcd9151b92527b70e93ee2c,5.108709e-01,9.549981e-02
847bfe2bea87c55b2d49d91e9a282aa0,4.357190e-01,3.088732e-01
84a167f743ec4f4de6f558e7f4a68d3,2.250285e-01,1.233811e+00
84b07419645a3418bbf3143b1cb6076a,4.590049e-01,5.320976e-01
84b396dde837c81994445a3e8b9de59d,5.263034e-01,4.884199e-01
84b84d39581a6766925c10fa44a32fd7,2.702561e-01,-3.070523e-01
84d5ab52436c832d36813a9f7d8d3045,4.281224e-01,1.340874e-01
84de1d44d8795d5876817284cd40c7c1,1.585704e+00,-1.127940e+00
84e45a6f079cfb9526360e1e29a956c7,4.728027e-01,8.687816e-01
8504e370736b26604d210d9468aedaf2,3.918839e-01,3.020014e-01
852e1b84dfa1f7e8e075f0bda7acfbe2,3.441349e-01,3.150298e-01
85396c57cdbf919f83467b3671ddaea2,3.170628e-01,-1.699197e-01
853dc1e740631bf2ffa79951b9f955a3,4.544939e-01,4.447347e-01
85462aa8b58d5a1ae753c4c9af8a19d7,4.780966e-01,9.257194e-02
854c2f430e7aa00f4d210d9468aedaf2,5.528306e-01,8.495660e-01
856a4d86ea105d97be13ce34aa7c0c1c,4.045212e-01,6.033891e-01
857350d3e780366537678474be485ca,4.208893e-01,5.456127e-01
85738a291d67c649f019a51d1a3b2e07,5.475418e-01,-9.319838e-03
85743f17e13271e0709eb7790ef48e0c,4.448576e-01,5.042646e-01
858c0e466deead2c66cf1b4a8fc3914e,4.764304e-01,-9.715208e-02
85a15c26a6e9921ae008cc4902bfe3cd,4.847541e-01,8.209408e-02
85a62cdab580058925149ab881d5692e,5.725072e-01,5.261670e-01
85c9fba37bb685d7ca8607f540cc62ba,5.295547e-01,3.510088e-01
85cf5445f44a49f5cf35fd096a07bc43,1.544986e+00,-6.226005e+00
85d3691b7bde76548b96ae1a0a8b84ec,3.954737e-01,-5.752591e-02
85da8ecc055fc6cb58328b65a4733701,3.691699e-01,1.631154e+00
85fd79b9fe5948ff62b600da24e0965,7.400653e-01,1.554437e-01
86012cd0bb6727e9e80771be8faac585,4.437491e-01,-4.467834e-02
86099a00dd63ac05aac413eef609e99b,8.650649e-01,3.499457e-01
8615ac14d65e76efbde09007ce74853c,5.290971e-01,5.177428e-02
8615e879f5d72ed5860c8fc9227db68d,3.379216e-01,2.655542e-01
8615fe6e2a959ac1efe5f291bc2f5fd0,2.867885e+00,-1.513765e-01
861dbd415c83e12e67c647d96462f673,4.383540e-01,-2.358489e-01
862d685006637dfef630324ef3baae90,1.461893e+00,3.914228e-01
862f246e54900f48ed4212b3ec7c4371,2.182080e-01,1.776925e-02
863742f8e07f52ba4c3a35cee92bb95b,3.152007e-01,4.523339e-01
86590fb6310cf7361f1ef59130c405d,4.556851e-01,8.168909e-01
865f434c71d41326c9d5795160525060,4.936200e-01,2.237403e-01
8675974f9f6ec91ceb3b5fc90bde085d,1.197279e+00,3.833482e+00
8682729ee0259ceaca8607f540cc62ba,5.984538e-01,1.429826e+00
8686ebc30c07b53126360e1e29a956c7,5.737853e-01,3.391533e-01
86a5bdbd8c0c70eea7de26672c5fab85,8.694544e-01,1.753230e+00
86b11ae736659136ca8607f540cc62ba,3.295799e-01,8.523525e-01
86bba8b007786db7be00b7fbad2ca0e8,4.557338e-01,5.415781e-01
86c8e75179f00b725b7d3d0361fc611b,5.287118e-01,7.595053e-01
86e19045d9f27bfe269856bd6e519d10,4.578245e-01,9.589500e-02
86f2c71ef3700ca2cca362d2a61f33e4,5.460624e-01,3.997230e-01
8700f6db654c5d2aca52e8e28cb200ce,5.478318e-01,-9.937341e-01
87069f21b11c180799a771d197c7b487,7.005474e-01,-1.713235e+00
870dc1667e957672c66e7238ddb322f4,4.426222e-01,4.165850e-01
87348bdeb8bc74139ebd7d1067b13a,4.896824e-01,6.878052e-01
873f4d2e92681d12709eb7790ef48e0c,4.989455e-01,5.484730e-01
875c4b43e35b6803a85b9ef94e886600,7.492358e-01,1.151769e-01
875d75a0aef86850b6b87e72ead132ed,5.176368e-01,8.971184e-01
876127a17b7285b3c1fbdb352261d023,4.635310e-01,1.968215e+00
879a8f69cd931fe9f64801ad2940cdd5,5.879745e-01,-4.332395e-01
879ebdd198cf4aa58f6810e1a2b6aa04,2.631818e-01,3.389956e-01
87ac28e0b2342ac19a6e43b878d5b335,4.983548e-01,8.073597e-01
87b4476ce2df563972459a40bb821ba6,7.040037e-01,-7.377039e-01
87cf8f265536d4369a6e43b878d5b335,1.760655e+00,-4.522647e-01
87d37c43f41871fb4dd260a1dd3357bc,1.878604e-01,3.862456e-01
87d764f79c2f3af24c2c88971423d0be,0.000000e+00,0.000000e+00
87edb38cd76e89f5996d31205aa7f7a,3.926947e-01,7.631867e-02
87fb26b8e56d25f2b87697d3904b168b,4.506685e-01,8.035265e-01
880715a3ef69f47e62b600da24e0965,0.000000e+00,0.000000e+00
881a9dd186e1d5c3ca8607f540cc62ba,3.368343e-01,8.077959e-01
881e02b2d5a2c306f7fe0727acb55c39,4.039232e-01,1.651578e-01
882b5868ee1382ab1608512333cae245,7.261388e-01,2.506165e-01
882c6bdea5fc5e82a3ee83e6cad78356,8.607600e-01,-3.343301e+00
884adbb15fcb934051279f7b42f4d889,4.130920e-01,1.514808e-01
8855c5531c093275146f724acb952fba,3.945780e-01,3.100324e-01
885b7ba506c9d68ab6ecbbb2e4d05900,0.000000e+00,0.000000e+00
886942791e830bf1d32b1717fde97410,8.281110e-01,-1.374134e+00
88771c5b02d6e267b02bf6205401969,4.866247e-01,1.394728e-01
88883a7ad39baf47bd46d022fd7d80aa,4.732515e-01,1.555213e-01
88af6c30339602c2c87c199a35aa58d6,3.237136e-01,2.950086e-01
88c4ef9645eee90866876073bf7a9ab0,5.285763e-01,-1.987919e-01
88fe762bfda775f84c3a35cee92bb95b,4.424000e-01,3.818297e-01
89175682a6cecf548966fecb9138dba7,6.142528e-01,6.116895e-01
892ae1180c58b3e671d03b466c72ce41,4.032362e-01,-1.576565e-01
8938ab05c9dd830cb422638f4c34a0ac,0.000000e+00,0.000000e+00
893c03e02dd0e1ad7d64cad20089f027,0.000000e+00,0.000000e+00
8951b4f9834869a6673a028ac04b7de3,4.551111e-01,1.737331e-01
895939bb0da197f8303d346f4be7d4f,5.895033e-01,4.107026e-02
895ae296f701f5e2ee7ff700fef7cd22,3.316008e-01,5.082905e-01
895e49f92ff5003032611f2edb791b8c,2.462039e-01,9.052430e-02
896508fa65b8a31c12b38b1d99376c0b,1.170374e+00,-1.441759e-02
89836a37ce10a26c8699933784576e73,3.791675e-01,3.337229e-01
89887eb7413e51a55970a7489fd4b4fc,3.086966e-01,8.466069e-02
898b4899114d9bb890baeef8ba5b93e5,3.808590e-01,6.088329e-01
8996445c6d2407c0fb5c1b0f759e2bc1,8.291310e-01,-1.403260e-01
89a5679cb03f30caf5c7319b71bdce6e,4.996756e-01,-1.673158e-01
89a6407ce86efaeee1211756a8e887aa,5.281838e-01,-3.522894e-01
89a697d339c01c19452b96e716decae1,2.756455e+00,1.061231e-01
89a6af782a025acc62b600da24e0965,4.091291e-01,2.429267e-01
89b42bde2332e5c067c5e3041553656b,4.560104e-01,3.105403e-01
89b6f678789287a3d3128304aa2279ec,0.000000e+00,0.000000e+00
89bc3fa2ecf1425f6c32d954b1c7f41e,7.821972e-01,1.906143e+00
89e0a038b52184e04f856435f28995af,4.836433e-01,3.822719e-01
89f21747e6403735d9e1375411b582e,3.376031e-01,1.584703e+00
8a050edf3d971a617b17a3f88bbfbb61,6.781294e-01,1.535695e-01
8a25b5ee4421f96a349a1add3c9c4a87,0.000000e+00,0.000000e+00
8a343fecfe2b8660d0fe0309648c1f07,8.823761e-01,2.279903e+00
8a47b24f85a0eafa12234b062bc6c471,6.067598e-01,4.190236e-02
8a674703723db7a390baeef8ba5b93e5,2.957053e-01,3.818328e-01
8a6ab7486ecbecdb203936772104a82d,4.498582e-01,2.297501e-01
8a84a26158da1db7668586dcfb752ad,2.808803e-01,4.652303e-01
8ac48eb3349098b535fc197bbabcd5bd,4.156812e-01,8.803932e-02
8ac8c21b63ff535fca8607f540cc62ba,5.386894e-01,3.895758e-01
8adc6a0f45a1ef2e71d03b466c72ce41,6.213045e-01,4.740919e-02
8add45a11c9fcb446eb5821e78d8898a,2.680619e+00,-3.917126e-01
8af350191d35e65cc3fe7930fce05ded,3.105724e-01,2.906778e-01
8af46946b9b2b3aacf0820a704ed425d,3.694893e-01,3.926502e-01
8af65c495c966cd7c337e45399cf632,7.215446e-01,1.055998e+00
8af730a8f082af9167b9bb226efd81df,8.035413e-01,-6.136832e-01
8b0d9118e9e7dc3f95c9af648ce95367,6.991591e-01,1.168571e+00
8b1b372c0ea200bd225a23c790f08fdd,3.461830e-01,4.413895e-01
8b3bccc84ac7d534d56132409b00c58b,4.220089e-01,1.586218e-01
8b4309aac2f7f6b3b97c9314bd4647d5,0.000000e+00,0.000000e+00
8b594934c14ac5db66cf1b4a8fc3914e,4.796029e-01,-7.371906e-02
8b59ed9a391c86cdb4910ab5b756f3ae,2.891021e+00,-1.641615e+00
8b61ba80d9e487deca8607f540cc62ba,3.742778e-01,4.468236e-01
8b65813c6ab0c972ca2bd098b9203af,3.871773e-01,-9.596809e-02
8b72934186e1d8b0f510cd52a5f27547,7.634029e-01,3.552231e-01
8b851217c2ef15b8eeb11afd6f15c99e,1.729377e+00,-2.928385e+00
8b9a404737736ece774a720fca15e35b,4.156548e-01,6.114190e-01
8ba22e93df58242b61c0a7e9e23d6288,5.733074e-01,4.772631e-01
8baeb2c664b0bdf4ca8607f540cc62ba,4.420823e-01,-8.926704e-03
8bb827904cd9acd36c1cd53dbc9f7b8e,7.774671e-01,6.726078e-01
8bb8876d55433eed216b327569dd806e,7.054111e-01,-3.675959e-02
8bde5a00c3caf9771d03b466c72ce41,2.663477e-01,-7.835857e-02
8bfcf5618f2d169c9a6e43b878d5b335,3.454229e-01,2.414324e-01
8c0c8307c5de1b65ac96c03d6280efb7,6.851740e-01,2.241030e+00
8c11ef88dd944d00fca1f1143bb6bc17,4.488688e-01,5.344406e-01
8c1d67bf88f34ac55823df672991ed66,2.862120e-01,1.359349e-01
8c2d5c6dd599a5bb68c7efc443fd2354,6.258277e-01,3.136648e-02
8c2f2570e178823562b600da24e0965,3.662993e-01,5.796462e-01
8c3419a655600e5766cf1b4a8fc3914e,5.740788e-01,5.896010e-01
8c344cf05ad1bcb7709f5d258bc9a906,1.050249e+00,4.605525e-01
8c42e3042a4beaa7d5c40787c7bb7824,1.493114e+00,4.557697e-01
8c622c7e0b15a0243ec67cba9d24f2c9,3.564647e-01,4.581434e-01
8c6ab402ad29ff5c3b9dffcb3e0245d9,3.203706e-01,3.767235e-01
8c6ec24418f0af1950e187c1fbdbf3ba,1.427359e+00,7.577875e-01
8c746468d3dcb6d3ff3a35e90542981d,5.155756e-01,5.349513e-01
8c851663113c3f6790baeef8ba5b93e5,3.334534e-01,2.423010e-01
8ccaaa2429c01bd15e33fa4a58c78442,0.000000e+00,0.000000e+00
8cd5191c587341029aa2a8cabf259b68,6.348658e-01,1.143907e-01
8ce12b6b3b451b8ad0671652a4c42f7b,3.615159e-01,4.587290e-01
8ceca54101f96a96d972c9dd75ed77d4,4.148997e-01,1.233001e+00
8cf06a71987992cf90a51833252023c7,4.361497e-01,7.982821e-02
8d148580eda6994c2a8810071030bd25,7.889861e-01,1.318688e+00
8d2903595298549959bf29282ea7962d,6.957241e-01,-1.884899e-01
8d49b7496a2575d5146e44cc99f07c52,4.781362e-01,6.660987e-01
8d54e30dea0e2508bbf3143b1cb6076a,3.320248e-01,-2.500093e-01
8d5c3d38de9c3685f2e77d54f4da142,1.153248e+00,-6.620481e-01
8d5ecf095e56cf8cca8607f540cc62ba,3.123785e-01,-9.969925e-03
8d62d327fb15c9b42ff26728ed9d7bc3,7.150952e-01,-1.213314e-01
8d847b813fa70470bc0909d98a1ff2b4,4.165022e-01,4.266306e-01
8d84a34d5aac3bffc6f6da58b133bae0,6.792773e-01,8.507139e-02
8da05b28d9b2e2fddd01eabba9d45203,3.812035e-01,3.496137e-01
8da50272a54dee98d972c9dd75ed77d4,4.389742e-01,1.465072e+00
8daba5f5c906b3b331fec775e1dce6b3,6.810035e-01,-3.981549e-02
8db0b83cee14e1e5eacd58bc9fc5db51,4.607655e-01,-4.567877e-02
8ddc3bfd5a86d4be2e7c68eb5d1b9123,3.315636e-01,5.375898e-01
8de793e2e964f40a26c713777861983a,3.148372e+00,3.351218e+00
8def338aaf898d6c26479a182158bae5,9.859603e-01,-1.538779e+00
8df55e58da6c297b4c3a35cee92bb95b,4.486746e-01,4.592674e-01
8df8e2580639b093c1006ed55bc1a3fc,5.826165e-01,5.746848e-02
8e2846178e2976fab96212c8f6cd06e,3.740976e-01,4.368125e-01
8e2e03ed888e0eace4f2488af2c37f8d,1.255356e-01,8.216116e-02
8e47730a471abb7f43afdb9c81ff2967,5.777407e-01,1.886341e-01
8e50f707e506f65f66cf1b4a8fc3914e,4.041540e-01,-1.852921e-02
8eab40ab482a46f04369ac253fd9f7b2,1.068378e-01,3.153452e-01
8ec085a86e6d9425f4fb6842b3610149,5.655956e-01,6.648679e-01
8eda6d2dcf9302d2d041917556492646,5.912549e-01,9.453747e-01
8eeb9f69fc9ef1b0b45fd154bd3b6957,7.673360e-01,-6.044726e-01
8ef4637cb349584420c6a28228acb628,9.158205e-01,2.350171e-01
8f33d2c0c08befe48caa71b1fbf7fb98,4.188206e-01,1.173180e-02
8f39cc306f68c89c8139630c61d12904,5.338505e-01,3.279671e-01
8f39d2dbb98bce6057b643a522b3d830,5.700210e-01,6.013834e-01
8f40518bd30467151e5ae32cb9e3711f,4.737953e-01,3.415253e-01
8f4416cb67c3807bcf155ddc002a8f77,6.205790e-01,2.299893e+00
8f4c92227704fdf11c568754310e5f73,5.819638e-01,-5.661908e-02
8f4e31ee9912f54e77fd7318510b8627,4.066438e-01,5.083618e-01
8f9fe8d7df1af4e057240bc6888ed016,1.251719e+00,-8.056289e-01
8fa9e2e8dbed43911f32208e53f871eb,4.037762e-01,4.471587e-01
8fc553e3a88b7ad54e461d462a3ccbc4,5.817305e-01,1.394792e-01
8fe1c92c1c9ff33fbc0909d98a1ff2b4,6.103506e-01,8.866140e-01
8fe406a829c40c933b353a5057e248f5,7.770220e-01,2.039662e-01
8ff8f3c845e7ae8443afdb9c81ff2967,4.301665e-01,1.471887e-01
900771de03746670ca8607f540cc62ba,7.590756e-01,-1.467673e-01
902b39a955eeb2bf35569910818956dd,7.538675e-01,1.361563e-01
902cc09a60a494a278d0cdddb0c08062,5.467860e-01,-1.927282e-01
90489d6f74296c88daf24b8b932d0212,9.823285e-01,1.974964e+00
9052a53f45d5f8487d64cad20089f027,4.664339e-01,1.677209e-01
90612205109d7458e84aab2e1d454e3c,9.658675e-01,-1.530313e+00
90769434f2b588c1b675ec196a869fe5,1.849129e-01,-1.050774e-01
909548225096784cd5cf6c89d6cfc357,3.470121e-01,-6.033125e-01
909f59399d056983a0a3307f8f7721fc,7.180729e-01,-1.276557e-01
90bd96c05c0208c642d1180c659735fe,4.882100e-01,-4.452130e-02
910bd9a7d9ac4738d5c4dc314e25b351,0.000000e+00,0.000000e+00
911e9f0246b26b309f789b924eaffb62,8.238489e-01,3.117743e+00
912219c657177b17774a720fca15e35b,4.617029e-01,2.469020e-01
912d89d2d910a81cadcbeb54f3d014e9,4.409238e-01,1.546829e-01
914c308ac4a9156842c20743f866e1a6,3.718591e-01,6.587797e-01
9159a77918eb86cf408508ea36928b08,2.774422e-01,-5.035189e-01
916950e40ca7aabc8b96ae1a0a8b84ec,6.300427e-01,4.897978e-01
917694a71164f2148e8405d6c51a908,5.335903e-01,-4.684813e-01
918b46dfb239ee044a8d8b0dca1fd34,0.000000e+00,0.000000e+00
91948fbd89e316b9a1efa53c1b6b3c23,3.896956e-01,-2.835150e-01
9196f5a53aa7756687bac2e90bbe10e8,5.168195e-01,-1.360011e+00
91a00801903a1f64bc0909d98a1ff2b4,3.223678e-01,1.131625e-01
91ad0ff431597651767529f9ae81ac0f,3.940425e-01,-3.640890e-02
91bd6e91455f85fddcf9f917545742df,1.536206e-01,-1.629949e-02
91d3479f5da120a9b4d73e4449062b04,4.877840e-01,-1.169329e+00
91e3ab3e12059b4a9d92b4de623f5639,3.794862e-01,-5.851380e-02
91f3ccba290da90671d03b466c72ce41,5.457882e-01,7.581515e-01
91f8e08144218e2d23fc69eefd95e6d3,3.474770e-01,2.232433e-02
92306925325c9e8a3f3cc56bc9bfcde3,4.802359e-01,7.750188e-01
92497dcdab4d0a8de1e82eac4119b0b3,4.524881e-01,5.660562e-01
9259906152f9d885a8cba409c4409ba9,0.000000e+00,0.000000e+00
926749549b15941e6455d739a5cbd8d7,7.151125e-01,6.780690e-01
9267c510247327a2297d46b42718e32f,4.158549e-01,1.299092e+00
92a83ecaa10e8d3f78e919a72d9a39e7,3.844571e-01,-2.213365e-01
92b7d0035cefb816d13ef00338ba8c52,5.322616e-01,-1.411240e-02
92cf58c641a4e5af56a793e48de27b07,4.037835e-01,3.943003e-01
92e2aee5e86c0fc870d98a97e17b4da3,4.486800e-01,-2.888145e-01
92e445da194d65873dc5bf61ec5f5588,5.757824e-01,4.443256e-01
92fb0d6a866fe7aca8607f540cc62ba,3.959258e-01,8.115067e-01
92ffaa5ebef3c4025d85b5c95b248fc3,3.866636e-01,7.674415e-01
9300dc1ca5f16b074f95630cc18536e0,5.039823e-01,1.798577e-01
9314289f486e58caa8cba409c4409ba9,4.326339e-01,3.218526e-01
9321ab235b82ca268c9bdb0f364cdad,1.490696e+00,1.631817e+00
93314e5d740a48049a6e43b878d5b335,9.797155e-01,5.060701e-01
934b1ff5cf72b25c4310636931b68fdb,3.386169e-01,-1.714464e-01
934d7c130fd419cdacffbc7889712a99,5.369676e-01,-8.491495e-01
934dd5529c22cd05bc0909d98a1ff2b4,5.364499e-01,1.728667e-01
934e5dbb193dab924d02f09e7a1a5b28,4.454742e-01,1.987041e+00
9378f4e9b3bc187e621c837076d6923a,3.080744e-01,7.442964e-02
939f3dcf67a1e1adbe13ce34aa7c0c1c,4.367402e-01,-5.699048e-03
93a635370616538abc0909d98a1ff2b4,5.697207e-01,2.736449e-01
93ba822e84586999e3375a6b96a1d765,5.014681e-01,-3.820900e-01
93c38745ac281f6b8aeaf14658928f6,0.000000e+00,0.000000e+00
93c3ce7904b3258b2285a9bad03a0ac7,3.507719e-01,5.929641e-01
93da50dbee3d1f78a7d0c1e4eb8db7dc,6.545948e-01,-4.898545e-02
93e0290ab5eede3a883f7527225435dc,6.134702e-01,9.368055e-02
94056866a14b015a50c626aa72455dae,1.037476e+00,8.456294e-01
9407c551466b346450e5128bacca96b5,2.738800e-01,4.517904e-01
940c9ed5d7610d915d3bbd70fc7759b7,4.643228e-01,2.630402e-02
94351a82955a6136c3f40f6a57084ffb,2.838164e-01,2.561625e-01
9436273fc1a5e3ca7af159eaf7625abf,6.192349e-01,-5.820768e-02
94379090010cd6bb874c9ce092a813ef,6.573466e-01,5.517537e-02
9441549e323552f2f001dddaf44c449b,4.499427e-01,3.353181e-02
945b33ed9d6844591596c26b5af806fe,5.653529e-01,2.699612e-01
9465be8f818fbf94b01a0cb11141e033,3.056269e-01,-5.988812e-02
9469590435736800b87697d3904b168b,0.000000e+00,0.000000e+00
947a78a898b6aa81f19a675dcc5ca632,9.090937e-01,6.677842e-01
947ac452f850e284082bf69673a94f,6.684664e-01,6.786628e-01
947d6b9cd1966e2e719b5362fe06bbb,4.814562e-01,6.515597e-01
9483e1b0e4222cb4f2b0736dd4d8afe0,0.000000e+00,0.000000e+00
94843fffd7d2a8c0dfb86dddee1d6ac3,4.966658e-01,3.928160e-01
94981062a6f3748844750bbcfe7b8fee,1.321466e+00,2.365257e-01
949acc63ad8f8816e816c75152573ee0,4.539583e-01,4.374194e-01
94b0675bb9f2a7fdf8a8bda5d07839b5,4.651057e-01,-2.640926e-02
94bb7abec5f1b984dd1c97b5ee3d49a6,2.665404e-01,4.431069e-01
94c4ade39534d1902c13e5b9ca0fc656,6.422427e-01,8.601360e-01
94cb05b56b89aa2223895f8c849f85e,3.126315e-01,-9.846379e-02
94ce3a5ad2576e73a5cac89017eae8d1,6.447062e-01,1.881910e-01
94d3a666d2dbc4385ff3feb917a6004b,0.000000e+00,0.000000e+00
94dffe91af2c8834fca1f1143bb6bc17,3.411271e-01,1.992217e-01
94ee700c27e2c05f84fcdb4aed90c145,5.162922e-01,5.009910e-01
951358ab93e7380c1ccec171a275967,1.641115e+00,-2.414463e-02
9513fcab860b113795ff232cd38210b4,8.389467e-01,-4.215505e-01
95240a3e33d607bd88803e631d9fa455,1.039371e+00,-6.397590e-01
952c5b41a44f6f3166cf1b4a8fc3914e,3.394368e-01,-1.214245e-01
953baa426dac775bbc8c4428ef1dffc7,2.479776e+00,1.700205e+00
9550774ad1c19b24a5a118bd15e6e34f,3.937555e-01,3.509427e-02
958c54f8da7a1359cea2c06142ecb1b3,1.110562e+00,-4.275441e+00
958cc8251e6f7d8fa9b2becd26dc2fc1,3.198327e-01,6.645848e-01
959044f10e27b89ee664ce1de3ddc8b4,0.000000e+00,0.000000e+00
9595693b6c0f5157651e8da9cf70afea,2.370112e+00,7.036893e-02
959f28c6724979ef9a6e43b878d5b335,9.973135e-01,-1.667661e+00
